Race1_Beta	Race2_Beta	Sex_Beta	Age_Beta	Smoker_Beta	Insurace_Beta	Gestational_Beta	Z_Beta	Inflammation_Beta	Power_raceRace1	Power_raceRace2	Power_sex	Power_age	Power_smoke	Power_insurance	Power_gest	Power_zscore	Power_inflame
0.2	0.5	0.7	-0.05	0.5	0.5	-0.01	-0.2	-0.03	0.35793	0.62853	0.9813	0.98263	0.59016	0.97434	0.3869	0.854175	0.05934
0.3	0.5	0.7	-0.05	0.5	0.5	-0.01	-0.2	-0.03	0.546993333333333	0.626020000000001	0.99575	0.99197	0.60512	0.96738	0.39315	0.833439999999999	0.057635
0.5	0.5	0.7	-0.05	0.5	0.5	-0.01	-0.2	-0.03	0.89034	0.64806	0.97998	0.9917	0.630646666666667	0.97824	0.4049	0.853226666666666	0.05913
0.2	0.7	0.7	-0.05	0.5	0.5	-0.01	-0.2	-0.03	0.38322	0.83022	0.97675	0.98309	0.65616	0.98047	0.40028	0.85686	0.05954
0.3	0.7	0.7	-0.05	0.5	0.5	-0.01	-0.2	-0.03	0.573296666666666	0.83515	0.98665	0.99197	0.64433	0.98272	0.40182	0.85223	0.05951
0.5	0.7	0.7	-0.05	0.5	0.5	-0.01	-0.2	-0.03	0.911099999999999	0.83029	0.98456	0.98407	0.67305	0.98418	0.40741	0.86245	0.06149
0.2	0.3	0.3	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.40297	0.32149	0.79934	0.98341	0.61193	0.9728	0.41598	0.837555	0.05913
0.3	0.3	0.3	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.61375	0.29805	0.7744425	0.9841	0.61177	0.97577	0.40747	0.84535	0.05876
0.5	0.3	0.3	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.9090475	0.33422	0.78596	0.97595	0.64853	0.97816	0.42773	0.85894	0.05937
0.2	0.5	0.3	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.4016075	0.711080000000001	0.78509	0.97547	0.65916	0.98508	0.44932	0.877585	0.06018
0.3	0.5	0.3	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.6288875	0.71748	0.79003	0.97632	0.65844	0.98782	0.424140000000001	0.86716	0.05803
0.5	0.5	0.3	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.9199675	0.71396	0.78972	0.96117	0.68209	0.99152	0.43619	0.87403	0.05864
0.2	0.7	0.3	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.4117175	0.906249999999999	0.84305	0.97	0.7096	0.98917	0.44545	0.865839999999999	0.06296
0.3	0.7	0.3	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.6410775	0.89793	0.8412	0.95393	0.71526	0.9895	0.43141	0.847939999999999	0.06148
0.5	0.7	0.3	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.927057499999999	0.90087	0.85044	0.96182	0.74733	0.99139	0.46128	0.87838	0.06563
0.2	0.3	0.5	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.38139	0.29277	0.969375	0.97613	0.60875	0.96544	0.39355	0.840055	0.05848
0.3	0.3	0.5	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.58302	0.28442	0.969715	0.98367	0.60935	0.9679	0.38192	0.85168	0.05797
0.5	0.3	0.5	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.91125	0.30142	0.96951	0.99201	0.63449	0.97072	0.38583	0.84939	0.05937
0.2	0.5	0.5	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.37182	0.65616	0.97181	0.98305	0.61783	0.97975	0.40572	0.859885	0.05882
0.3	0.5	0.5	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.58599	0.66975	0.97676	0.99151	0.61967	0.98375	0.39789	0.86287	0.05857
0.5	0.5	0.5	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.91634	0.68215	0.97358	0.97647	0.66592	0.98788	0.40932	0.87075	0.05875
0.2	0.7	0.5	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.39375	0.87285	0.98017	0.98511	0.67499125	0.98721	0.42667	0.870159999999999	0.05955
0.3	0.7	0.5	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.63381	0.88062	0.98338	0.97749	0.66442125	0.98787	0.40487	0.860489999999999	0.05904
0.5	0.7	0.5	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.936309999999999	0.85443	0.97843	0.96946	0.70127	0.99008	0.41411	0.876779999999999	0.06188
0.2	0.3	0.7	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.37008	0.27408	0.97702	0.96028	0.59472	0.96014	0.36604	0.821695	0.058225
0.3	0.3	0.7	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.5333	0.2662	0.98381	0.9518	0.59702	0.95281	0.34056	0.80971	0.056735
0.5	0.3	0.7	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.872960000000001	0.26851	0.9795	0.96927	0.610410000000001	0.95505	0.36367	0.81027	0.057435
0.2	0.5	0.7	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.35204	0.6474	0.97991	0.98301	0.60403	0.97177	0.38291	0.852584999999999	0.05918
0.3	0.5	0.7	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.549883333333333	0.632190000000001	0.99553	0.99239	0.60634	0.96724	0.38855	0.833469999999999	0.057555
0.5	0.5	0.7	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.89101	0.64502	0.98126	0.99194	0.62351	0.97802	0.40308	0.85116	0.05898
0.2	0.7	0.7	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.3695	0.8256	0.98162	0.99141	0.65675	0.98054	0.40884	0.871359999999999	0.059
0.3	0.7	0.7	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.570706666666666	0.84465	0.98672	0.98511	0.65224	0.98226	0.4002	0.86474	0.05935
0.5	0.7	0.7	-0.1	0.5	0.5	-0.01	-0.2	-0.03	0.903179999999999	0.83204	0.98419	0.97725	0.67666	0.98359	0.41966	0.86657	0.06141
0.2	0.3	0.3	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.43274	0.32124	0.770530000000001	0.27065	0.23119	0.98556	0.38792	0.86767	0.0594
0.3	0.3	0.3	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.64955	0.32009	0.775760000000001	0.24677	0.23474	0.98631	0.39487	0.864090000000001	0.05951
0.5	0.3	0.3	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.928187499999999	0.3478	0.79921	0.24426	0.25659	0.99199	0.39947	0.867990000000001	0.06066
0.2	0.5	0.3	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.4136175	0.70761	0.79992	0.26929	0.246315	0.99619	0.39778	0.881006666666667	0.06058
0.3	0.5	0.3	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.6223675	0.7192	0.80017	0.25521	0.248935	0.99632	0.39031	0.864216666666667	0.06023
0.5	0.5	0.3	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.9397875	0.70353	0.81113	0.26373	0.27162	0.99666	0.41355	0.86421	0.05954
0.2	0.7	0.3	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.4268475	0.89551	0.85653	0.28624	0.27187	0.99603	0.42071	0.868411666666666	0.06338
0.3	0.7	0.3	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.6466475	0.89184	0.86173	0.27029	0.2799	0.99656	0.40855	0.88134	0.06245
0.5	0.7	0.3	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.94757	0.9005	0.87762	0.2864	0.32538	0.99706	0.44645	0.909269999999999	0.06507
0.2	0.3	0.5	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.39379	0.306095	0.9606825	0.28383	0.22543	0.98367	0.37697	0.84578	0.06025
0.3	0.3	0.5	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.6011	0.304495	0.9734625	0.26355	0.2156	0.98501	0.37216	0.86177	0.05894
0.5	0.3	0.5	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.937029999999999	0.3188	0.96576	0.27241	0.25783	0.98742	0.39018	0.87499	0.06021
0.2	0.5	0.5	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.41647	0.68143	0.9727	0.29238	0.225065	0.993670000000001	0.36811	0.860456666666667	0.06112
0.3	0.5	0.5	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.61058	0.69178	0.979799999999999	0.2717	0.211615	0.993590000000001	0.36546	0.858906666666667	0.05926
0.5	0.5	0.5	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.941979999999999	0.67899	0.97719	0.28329	0.25006	0.99616	0.4	0.887	0.05994
0.2	0.7	0.5	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.42507	0.88524	0.9897	0.29951	0.2347	0.99442	0.40313	0.870951666666666	0.06133
0.3	0.7	0.5	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.62438	0.87578	0.98436	0.29679	0.23358	0.99537	0.38781	0.886996666666666	0.06161
0.5	0.7	0.5	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.93697	0.86584	0.987289999999999	0.31119	0.25138	0.99622	0.4173	0.9021	0.06208
0.2	0.3	0.7	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.38068	0.29606	0.9629325	0.2846	0.23455	0.97514	0.35696	0.827685	0.0599
0.3	0.3	0.7	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.57563	0.28422	0.9775525	0.27859	0.22411	0.97687	0.34204	0.8342	0.05887
0.5	0.3	0.7	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.921239999999999	0.29613	0.9727925	0.26772	0.25962	0.97793	0.38086	0.84631	0.05984
0.2	0.5	0.7	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.39882	0.6536	0.97763	0.28195	0.222275	0.98455	0.35768	0.852071666666667	0.06012
0.3	0.5	0.7	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.59393	0.6559	0.98726	0.26925	0.20543	0.98661	0.35445	0.866326666666667	0.05884
0.5	0.5	0.7	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.937279999999999	0.65224	0.990169999999999	0.27196	0.23566	0.9879	0.37736	0.85567	0.05984
0.2	0.7	0.7	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.41547	0.853276666666667	0.98999	0.28975	0.23003	0.99037	0.38765	0.870836666666667	0.06089
0.3	0.7	0.7	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.599843333333333	0.855066666666667	0.99371	0.30464	0.22395	0.99257	0.38683	0.868896666666667	0.0615
0.5	0.7	0.7	-0.01	0.2	0.6	-0.01	-0.2	-0.03	0.940299999999999	0.842886666666667	0.99324	0.3118	0.25751	0.99227	0.40158	0.8775	0.06223
0.2	0.3	0.3	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.42437	0.32503	0.771140000000001	0.98288	0.22812	0.98833	0.39509	0.87284	0.05878
0.3	0.3	0.3	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.62021	0.31636	0.769342500000001	0.96696	0.23573	0.98706	0.393	0.88412	0.05883
0.5	0.3	0.3	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.9218475	0.34665	0.78761	0.97546	0.25381	0.992450000000001	0.40398	0.874540000000001	0.05984
0.2	0.5	0.3	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.4085075	0.7052	0.79624	0.98328	0.239265	0.99527	0.40481	0.872886666666667	0.05964
0.3	0.5	0.3	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.6034675	0.70859	0.7979	0.97549	0.254105	0.99661	0.39305	0.876006666666667	0.05939
0.5	0.5	0.3	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.932627499999999	0.69854	0.8118	0.97544	0.27093	0.99606	0.41901	0.873	0.05961
0.2	0.7	0.3	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.4226575	0.89668	0.85998	0.98507	0.26964	0.99676	0.41871	0.882921666666666	0.06297
0.3	0.7	0.3	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.6278075	0.88909	0.8598	0.97724	0.28501	0.99733	0.41244	0.89	0.06238
0.5	0.7	0.3	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.942179999999999	0.87481	0.87405	0.9772	0.29626	0.99697	0.44063	0.91492	0.06416
0.2	0.3	0.5	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.4018	0.305155	0.9583125	0.974476666666667	0.22396	0.98558	0.37088	0.84958	0.05966
0.3	0.3	0.5	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.58154	0.292205	0.9684625	0.97509	0.2291	0.98805	0.36027	0.86286	0.05863
0.5	0.3	0.5	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.926829999999999	0.31828	0.96953	0.96777	0.25758	0.987890000000001	0.39105	0.882896666666667	0.05995
0.2	0.5	0.5	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.3991	0.68888	0.97077	0.99137	0.232065	0.993330000000001	0.36784	0.862036666666667	0.0616
0.3	0.5	0.5	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.608	0.663	0.984	1	0.177	0.998	0.349	0.908	0.058
0.5	0.5	0.5	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.945839999999999	0.68691	0.977729999999999	0.9764	0.24173	0.99638	0.40074	0.896026666666667	0.05997
0.2	0.7	0.5	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.42637	0.88665	0.98987	0.9851	0.23316	0.99515	0.40101	0.884721666666667	0.06095
0.3	0.7	0.5	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.61332	0.87285	0.98636	0.9845	0.22852	0.996300000000001	0.39417	0.903146666666666	0.06152
0.5	0.7	0.5	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.941869999999999	0.86137	0.98813	0.97722	0.25053	0.99631	0.41428	0.90786	0.06175
0.2	0.3	0.7	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.38692	0.29461	0.9594125	0.98211	0.22542	0.97819	0.3577	0.824545	0.05937
0.3	0.3	0.7	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.56131	0.28199	0.97166	0.99066	0.22391	0.97937	0.34447	0.84697	0.05901
0.5	0.3	0.7	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.917619999999999	0.29421	0.9684225	0.96655	0.2603	0.97849	0.3824	0.85131	0.05974
0.2	0.5	0.7	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.37792	0.65776	0.97486	0.98298	0.244155	0.98541	0.35842	0.848261666666667	0.0604
0.3	0.5	0.7	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.5569	0.66163	0.98527	0.97476	0.20614	0.986760000000001	0.35699	0.870526666666667	0.05915
0.5	0.5	0.7	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.930929999999999	0.65859	0.98932	0.97575	0.23584	0.988450000000001	0.37873	0.87042	0.0599
0.2	0.7	0.7	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.40247	0.856376666666667	0.99414	0.99109	0.23516	0.99082	0.37147	0.868226666666667	0.06019
0.3	0.7	0.7	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.592973333333333	0.844156666666667	0.99641	0.99196	0.22863	0.99063	0.36813	0.875956666666667	0.05991
0.5	0.7	0.7	-0.05	0.2	0.6	-0.01	-0.2	-0.03	0.939329999999999	0.840756666666667	0.99099	0.98417	0.26181	0.99292	0.38576	0.87246	0.0619
0.2	0.3	0.3	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.42337	0.32337	0.770210000000001	0.99139	0.22787	0.98775	0.39888	0.86903	0.05875
0.3	0.3	0.3	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.62363	0.31567	0.771632500000001	0.96711	0.23409	0.9868	0.39556	0.87986	0.05887
0.5	0.3	0.3	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.9267075	0.34634	0.79212	0.97558	0.25378	0.992420000000001	0.4032	0.863950000000001	0.05972
0.2	0.5	0.3	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.4043275	0.70713	0.79835	0.98332	0.242765	0.994880000000001	0.4051	0.864946666666667	0.06005
0.3	0.5	0.3	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.6043775	0.70945	0.79931	0.97554	0.245545	0.996390000000001	0.38829	0.874506666666667	0.05939
0.5	0.5	0.3	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.9316775	0.704	0.80983	0.97547	0.27336	0.99612	0.41847	0.86827	0.05969
0.2	0.7	0.3	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.4112375	0.89688	0.85564	0.98514	0.26956	0.996800000000001	0.41251	0.887201666666666	0.06312
0.3	0.7	0.3	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.6222775	0.89213	0.86129	0.97728	0.28556	0.997180000000001	0.41253	0.900829999999999	0.06315
0.5	0.7	0.3	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.93647	0.87557	0.8754	0.97719	0.30314	0.9967	0.432	0.906199999999999	0.06436
0.2	0.3	0.5	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.39736	0.302105	0.9584525	0.98311	0.22405	0.98493	0.37834	0.85825	0.05936
0.3	0.3	0.5	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.58564	0.293295	0.9661225	0.96692	0.21486	0.9875	0.36479	0.86607	0.05823
0.5	0.3	0.5	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.93478	0.32108	0.96709	0.9672	0.25262	0.987	0.3858	0.87866	0.05944
0.2	0.5	0.5	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.40204	0.67967	0.97227	0.99149	0.228685	0.993520000000001	0.36768	0.848886666666667	0.06131
0.3	0.5	0.5	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.59077	0.67703	0.97804	0.99153	0.218285	0.99346	0.35981	0.862396666666667	0.06013
0.5	0.5	0.5	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.93967	0.67725	0.97567	0.97576	0.25755	0.9959	0.39048	0.87738	0.05972
0.2	0.7	0.5	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.41525	0.88453	0.986333333333334	0.9922	0.22977	0.995730000000001	0.38884	0.890581666666666	0.06108
0.3	0.7	0.5	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.61035	0.87709	0.985513333333334	0.99229	0.23114	0.996470000000001	0.37761	0.900366666666666	0.06177
0.5	0.7	0.5	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.943979999999999	0.8588	0.987623333333333	0.97725	0.2584	0.9961	0.40432	0.9019	0.06242
0.2	0.3	0.7	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.38367	0.29414	0.963222499999999	0.98254	0.23363	0.97652	0.35621	0.828375	0.05883
0.3	0.3	0.7	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.56434	0.28058	0.97261	0.99114	0.23038	0.97847	0.35441	0.85024	0.05902
0.5	0.3	0.7	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.923049999999999	0.29782	0.97337	0.97521	0.25648	0.97795	0.37524	0.84898	0.05922
0.2	0.5	0.7	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.3847	0.65396	0.97915	0.98326	0.226015	0.983550000000001	0.36385	0.845671666666667	0.0602
0.3	0.5	0.7	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.56001	0.64023	0.98922	0.96738	0.20555	0.985160000000001	0.35485	0.855586666666667	0.05896
0.5	0.5	0.7	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.934669999999999	0.66037	0.99121	0.97593	0.23284	0.988000000000001	0.36784	0.86335	0.05978
0.2	0.7	0.7	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.39723	0.856976666666667	0.99444	0.99148	0.23863	0.990980000000001	0.37868	0.879326666666666	0.05965
0.3	0.7	0.7	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.593103333333333	0.851966666666667	0.99723	0.99224	0.22883	0.991730000000001	0.36747	0.871596666666666	0.06039
0.5	0.7	0.7	-0.1	0.2	0.6	-0.01	-0.2	-0.03	0.939999999999999	0.840836666666667	0.99184	0.9843	0.25997	0.99229	0.38394	0.8886	0.06203
0.2	0.3	0.3	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.41973	0.3252	0.765900000000001	0.25726	0.33626	0.98451	0.39864	0.85317	0.05998
0.3	0.3	0.3	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.62841	0.31384	0.769202500000001	0.21793	0.33661	0.98271	0.39551	0.84638	0.06003
0.5	0.3	0.3	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.931849999999999	0.34296	0.7885	0.24162	0.34936	0.99116	0.41143	0.86415	0.06
0.2	0.5	0.3	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.4112	0.71185	0.79558	0.27433	0.354655	0.99518	0.40919	0.8672	0.05902
0.3	0.5	0.3	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.63056	0.72406	0.798	0.25305	0.345745	0.99615	0.39811	0.86791	0.05883
0.5	0.5	0.3	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.9309625	0.70934	0.80615	0.26194	0.36962	0.99698	0.40896	0.86782	0.0588
0.2	0.7	0.3	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.4273175	0.90803	0.853769999999999	0.29868	0.38236	0.99578	0.43415	0.855555	0.06282
0.3	0.7	0.3	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.6560175	0.89361	0.85799	0.28151	0.38946	0.99625	0.42209	0.85067	0.06204
0.5	0.7	0.3	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.9368775	0.88251	0.87105	0.28787	0.417606666666667	0.99665	0.44206	0.898799999999999	0.06375
0.2	0.3	0.5	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.37771	0.2994	0.9623025	0.27635	0.32149	0.98309	0.38238	0.8397	0.06093
0.3	0.3	0.5	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.58778	0.2924	0.9771925	0.26058	0.31592	0.987	0.36778	0.83966	0.05945
0.5	0.3	0.5	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.918215	0.30988	0.9668	0.26902	0.34852	0.98685	0.38231	0.8658	0.06035
0.2	0.5	0.5	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.39872	0.68258	0.96548	0.30103	0.326145	0.99337	0.37926	0.87255	0.06125
0.3	0.5	0.5	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.60525	0.68433	0.97514	0.27817	0.332175	0.9944	0.3593	0.86354	0.06101
0.5	0.5	0.5	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.937605	0.67053	0.9662	0.27387	0.35607	0.993990000000001	0.40735	0.88372	0.06004
0.2	0.7	0.5	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.42009	0.89091	0.98805	0.29807	0.35287	0.994830000000001	0.41741	0.861075	0.06092
0.3	0.7	0.5	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.63545	0.87337	0.981429999999999	0.29517	0.34284	0.995350000000001	0.39728	0.87148	0.06207
0.5	0.7	0.5	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.9496	0.88174	0.983449999999999	0.3038	0.359106666666667	0.99619	0.42081	0.8989	0.06315
0.2	0.3	0.7	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.3708	0.2825	0.96199	0.29227	0.30063	0.97789	0.3583	0.827115	0.05962
0.3	0.3	0.7	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.54428	0.27596	0.97701	0.27634	0.297833333333333	0.97526	0.32709	0.8305	0.05971
0.5	0.3	0.7	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.916084999999999	0.29204	0.9726525	0.26685	0.34483	0.97902	0.38829	0.85741	0.06028
0.2	0.5	0.7	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.38198	0.64637	0.97722	0.27406	0.304975	0.98592	0.36295	0.846805	0.06044
0.3	0.5	0.7	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.56495	0.64775	0.99077	0.25242	0.28679	0.985270000000001	0.3472	0.8377	0.05924
0.5	0.5	0.7	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.915585	0.65226	0.98203	0.27242	0.3163	0.990370000000001	0.39127	0.8742	0.06015
0.2	0.7	0.7	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.41896	0.84973	0.99437	0.30402	0.330516666666667	0.99121	0.38404	0.85971	0.06061
0.3	0.7	0.7	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.607333333333333	0.84448	0.99326	0.28686	0.322306666666667	0.99197	0.38051	0.86143	0.06192
0.5	0.7	0.7	-0.01	0.3	0.6	-0.01	-0.2	-0.03	0.938909999999999	0.83914	0.99097	0.31101	0.353583333333333	0.99198	0.39939	0.87607	0.0629
0.2	0.3	0.3	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.41857	0.32084	0.764880000000001	0.98352	0.3324	0.98603	0.38681	0.87137	0.05905
0.3	0.3	0.3	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.60024	0.31213	0.766522500000001	0.95185	0.32897	0.9873	0.38507	0.876850000000001	0.05899
0.5	0.3	0.3	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.916854999999999	0.34254	0.79192	0.96836	0.34815	0.99132	0.40361	0.87457	0.05942
0.2	0.5	0.3	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.4139	0.70461	0.78566	0.99132	0.351445	0.99542	0.40708	0.87282	0.05897
0.3	0.5	0.3	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.60487	0.69768	0.78713	0.98358	0.349885	0.99659	0.37959	0.87438	0.05852
0.5	0.5	0.3	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.9247025	0.70739	0.79857	0.97652	0.36682	0.99582	0.41902	0.87887	0.0581
0.2	0.7	0.3	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.4211775	0.90344	0.85459	0.98431	0.38477	0.996710000000001	0.42916	0.858005	0.06245
0.3	0.7	0.3	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.6281775	0.88514	0.8576	0.9765	0.39234	0.99721	0.41003	0.85023	0.06176
0.5	0.7	0.3	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.941384999999999	0.87438	0.86936	0.97717	0.398286666666667	0.99665	0.43937	0.889809999999999	0.06328
0.2	0.3	0.5	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.39477	0.30177	0.9595825	0.982886666666667	0.31124	0.98623	0.37185	0.84773	0.05991
0.3	0.3	0.5	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.57327	0.29033	0.9720925	0.98379	0.32119	0.98817	0.36195	0.84796	0.05888
0.5	0.3	0.5	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.912855	0.30822	0.9673925	0.96768	0.35856	0.985900000000001	0.39837	0.882056666666666	0.05998
0.2	0.5	0.5	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.39299	0.68514	0.9657	0.99204	0.330015	0.99343	0.37567	0.87632	0.06125
0.3	0.5	0.5	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.58487	0.67758	0.97428	0.99208	0.327195	0.995130000000001	0.35384	0.87477	0.06097
0.5	0.5	0.5	-0.05	0.3	0.6	-0.01	-0.2	-0.03	0.928635	0.67633	0.964849999999999	0.97635	0.35968	0.99531	0.39971	0.901606666666666	0.06057
